PROVNUM	NETWORK	FACNAME	PHYADDR1	PHYADDR2	PHYCITY	PHYSTATE	PHYZIP	PHONENUM	SHIFT	CHAINYN	CHAINNAM	OWNTYPE	CERTDATE	TOTSTAS	HD	PD	HOMEHD	PURR_F	URRG65_F	URRG65_C	URRG65_U	URRG65_S	HGBRD_F	HGBL10_F	HGBL10_C	HGBG12_F	HGBG12_C	HGBL10_U	HGBL10_S	HGBG12_U	HGBG12_S	PTSURV_F	PTSURV_C	PTSURVU1	PTSURVU2	PTSURVU3	PTSURVS1	PTSURVS2	PTSURVS3	CNTYNAME	DATE_CLAIMS	HDKTVPM_F	HDKTV12_C	HDKTVPM12_F	HDKTVPM12_S	HDKTVPM12_U	PDKTVPM_F	PDKTV17_C	PDKTVPM17_F	PDKTVPM17_S	PDKTVPM17_U	PHDKTVPM_F	PHDKTV12_C	PHDKTVPM12_F	PHDKTVPM12_S	PHDKTVPM12_U	VAHDPM_F	VAVF_C	VAVF_F	VAVF_S	VAVF_U	VCG90_C	VCG90_F	VCG90_S	VCG90_U	DATE_SMR	DYZ_F	SMRZ_F	CHIMZ_F	CLOMZ_F	DATE_SHR	HDY_F	PTHOSP_C	SHRTY4_F	CHICHTAY4_F	CLOCHTAY4_F	PTHOSP_F	PTHOSPS1	PTHOSPS2	PTHOSPS3	PTHOSPU1	PTHOSPU2	PTHOSPU3	DATE_CW	HYPERCALPM_F	HYPERCAL_F	HYPERCAL_S	HYPERCAL_U	SERUMPHOSPM_F	SERUMPHOS1_F	SERUMPHOS2_F	SERUMPHOS3_F	SERUMPHOS4_F	SERUMPHOS5_F	SERUMPHOS1_S	SERUMPHOS2_S	SERUMPHOS3_S	SERUMPHOS4_S	SERUMPHOS5_S	SERUMPHOS1_U	SERUMPHOS2_U	SERUMPHOS3_U	SERUMPHOS4_U	SERUMPHOS5_U	HYPERCAL_C	SERUMPHOS_C	RDSMZ_F	RDSHY4_F	VAHDPAT_F	DFCHTAY4_F	PHDKTVPATS_F	PDPATS_F	HDKTVPATS_F	HYPERCALPATS_F	SERUMPHOSPATS_F	DFCMORTTEXT	DFCHOSPTEXT
053525	17	COMMUNITY DIALYSIS CENTER	285 NORTH FRESNO STREET		FRESNO	CA	93701	5594593901	N	N	INDEPENDENT	2	18APR2002	23	Y	Y	N	90	99	001	98	98	121	3	001	6	001	10	9	1	0	2	001	434	4384	544	61	405	38	FRESNO	01JAN2012-31DEC2012	1025	001	96	89	89	379	001	73	79	79	0	201		80	77	1067	001	63	63	61	001	16	11	12	01Jan2008-31Dec2011		1.11000000	1.42000000	0.85000000	01Jan2011-31Dec2011		001	0.87000000	1.52000000	0.52000000		5	466	33	44	5114	250																								590	138	121	2	0	40	116			As Expected	As Expected
053526	17	SAN JOAQUIN GENERAL HOSPITAL	7783 SOUTH FREEDOM ROAD		FRENCH CAMP	CA	95231	2094686085	Y	N	INDEPENDENT	2	03AUG2007	24	Y	N	N	108	91	001	98	98	110	10	001	1	001	10	9	1	0	2	001	434	4384	544	61	405	38	SAN JOAQUIN	01JAN2012-31DEC2012	1227	001	81	89	89	0	257		79	79	0	254		80	77	1316	001	60	63	61	001	16	11	12	01Jan2008-31Dec2011		1.15000000	1.45000000	0.89000000	01Jan2011-31Dec2011		001	0.61000000	1.13000000	0.34000000		5	466	33	44	5114	250																								728	138	145	2	0	0	137			As Expected	As Expected
053527	18	ST. JOSEPH HOSPITAL DIALYSIS CENTER-SANTA ANA	2212 E. 4TH STREET, SUITE 101		SANTA ANA	CA	92705	7145717850	N	N	INDEPENDENT	2	14OCT2009	30	Y	Y	N	39	90	001	98	98	44	5	001	2	001	10	9	1	0	2	001	434	4384	544	61	405	38	ORANGE	01JAN2012-31DEC2012	467	001	92	89	89	0	257		79	79	0	254		80	77	491	001	71	63	61	001	10	11	12	01Jan2008-31Dec2011		0.98000000	1.61000000	0.55000000	01Jan2011-31Dec2011		001	0.78000000	1.55000000	0.40000000		5	466	33	44	5114	250																								169	56	61	2	0	0	56			As Expected	As Expected
060024	15	060024 UNIVERSITY OF CO HOSPITAL - DIALYSIS	4185 E 9TH AVE		DENVER	CO	80262	7208489700	N	N	INDEPENDENT	2	01SEP1977	10	Y	Y	Y	23	100	001	98	99	44	14	001	14	001	10	11	1	1	1	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	296	001	72	88	89	234	001	85	84	79	0	254		73	77	443	001	79	73	61	001	6	9	12	01Jan2008-31Dec2011		0.65000000	0.95000000	0.42000000	01Jan2011-31Dec2011		001	0.60000000	1.16000000	0.33000000		1	58	0	44	5114	250																								478	88	68	2	0	30	57			Better than Expected	As Expected
062501	15	062501 ROCKY MOUNTAIN DIALYSIS (FMC)	4600 HALE PKWY STE 120		DENVER	CO	80220	3033206894	Y	Y	RENAL CARE GROUP INC.	1	16JUN1983	30	Y	Y	Y	73	100	001	98	99	53	19	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	836	001	88	88	89	70	001	73	84	79	0	254		73	77	860	001	70	73	61	001	14	9	12	01Jan2008-31Dec2011		0.94000000	1.18000000	0.73000000	01Jan2011-31Dec2011		001	0.96000000	1.66000000	0.58000000		1	58	0	44	5114	250																								580	112	109	2	0	11	109			As Expected	As Expected
062502	15	062502 LAKEWOOD DIALYSIS (DVA)	1750 PIERCE ST		LAKEWOOD	CO	80214	3032386111	Y	Y	DAVITA	1	11JUL1980	18	Y	N	Y	46	96	001	98	99	37	24	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	JEFFERSON	01JAN2012-31DEC2012	527	001	78	88	89	0	257		84	79	0	201		73	77	600	001	86	73	61	001	3	9	12	01Jan2008-31Dec2011		0.93000000	1.18000000	0.73000000	01Jan2011-31Dec2011		001	1.24000000	1.98000000	0.79000000		1	58	0	44	5114	250																								545	95	102	2	0	0	98			As Expected	As Expected
062505	15	062505 NORTHERN COLORADO KIDNEY CENTER (FMC)	1213 RIVERSIDE AVE		FORT COLLINS	CO	80524	9704937575	Y	Y	FRESENIUS MEDICAL CARE	1	16MAY1983	22	Y	Y	Y	59	97	001	98	99	57	7	001	2	001	10	11	1	1	2	001	434	4384	544	11	45	1	LARIMER	01JAN2012-31DEC2012	668	001	89	88	89	80	001	86	84	79	0	254		73	77	751	001	66	73	61	001	6	9	12	01Jan2008-31Dec2011		0.82000000	1.07000000	0.62000000	01Jan2011-31Dec2011		001	0.91000000	1.48000000	0.57000000		1	58	0	44	5114	250																								445	97	102	2	0	13	94			As Expected	As Expected
062507	15	062507 PIKES PEAK DIALYSIS CENTER (DVA)	2002 LELARAY ST STE 130		COLORADO SPRINGS	CO	80909	7194714615	Y	Y	DAVITA	1	10DEC1979	43	Y	Y	Y	74	100	001	98	99	60	13	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	EL PASO	01JAN2012-31DEC2012	704	001	84	88	89	93	001	86	84	79	0	254		73	77	778	001	63	73	61	001	9	9	12	01Jan2008-31Dec2011		1.06000000	1.27000000	0.88000000	01Jan2011-31Dec2011		001	0.67000000	1.30000000	0.36000000		1	58	0	44	5114	250																								886	104	131	2	0	14	124			As Expected	As Expected
062510	15	062510 GREELEY DIALYSIS (FMC)	2343 W 27TH ST STE 503		GREELEY	CO	80634	9703306100	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	08APR1987	25	Y	N	N	84	100	001	98	99	78	3	001	1	001	10	11	1	1	2	001	434	4384	544	11	45	1	WELD	01JAN2012-31DEC2012	990	001	90	88	89	0	257		84	79	0	254		73	77	1059	001	69	73	61	001	12	9	12	01Jan2008-31Dec2011		1.08000000	1.37000000	0.85000000	01Jan2011-31Dec2011		001	1.19000000	1.93000000	0.76000000		1	58	0	44	5114	250																								495	119	125	2	0	0	117			As Expected	As Expected
062511	15	062511 THORNTON DIALYSIS (DVA)	8800 FOX DR		THORNTON	CO	80260	3034307020	Y	Y	DAVITA	1	04SEP1997	24	Y	N	N	43	100	001	98	99	30	17	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	ADAMS	01JAN2012-31DEC2012	451	001	84	88	89	0	257		84	79	0	254		73	77	482	001	83	73	61	001	8	9	12	01Jan2008-31Dec2011		1.04000000	1.33000000	0.81000000	01Jan2011-31Dec2011		001	1.36000000	2.25000000	0.85000000		1	58	0	44	5114	250																								511	80	80	2	0	0	76			As Expected	As Expected
062514	15	062514 AURORA DIALYSIS (DVA)	1411 S POTOMAC ST STE 100		AURORA	CO	80012	3033681911	Y	Y	DAVITA	1	01SEP1988	27	Y	N	N	76	100	001	98	99	60	15	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	ARAPAHOE	01JAN2012-31DEC2012	789	001	93	88	89	0	257		84	79	0	254		73	77	865	001	74	73	61	001	7	9	12	01Jan2008-31Dec2011		0.81000000	1.01000000	0.63000000	01Jan2011-31Dec2011		001	1.01000000	1.71000000	0.62000000		1	58	0	44	5114	250																								712	127	135	2	0	0	126			As Expected	As Expected
062516	15	062516 WESTMINSTER DIALYSIS (DVA)	9053 HARLAN ST STE 90		WESTMINSTER	CO	80030	3034272400	Y	Y	DAVITA	1	19NOV1990	24	Y	N	N	30	100	001	98	99	22	0	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	JEFFERSON	01JAN2012-31DEC2012	330	001	91	88	89	0	257		84	79	0	254		73	77	341	001	74	73	61	001	3	9	12	01Jan2008-31Dec2011		0.69000000	0.94000000	0.50000000	01Jan2011-31Dec2011		001	0.82000000	1.62000000	0.42000000		1	58	0	44	5114	250																								388	50	54	2	0	0	52			Better than Expected	As Expected
062517	15	062517 BOULDER DIALYSIS (DVA)	2880 FOLSOM ST STE 110		BOULDER	CO	80304	3034405600	Y	Y	DAVITA	1	01OCT1990	14	Y	N	N	14	93	001	98	99	12	0	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	BOULDER	01JAN2012-31DEC2012	190	001	91	88	89	0	257		84	79	0	254		73	77	198	001	85	73	61	001	7	9	12	01Jan2008-31Dec2011		0.73000000	1.08000000	0.47000000	01Jan2011-31Dec2011		001	0.76000000	1.82000000	0.33000000		1	58	0	44	5114	250																								209	27	37	2	0	0	35			As Expected	As Expected
062518	15	062518 SOUTH DENVER DIALYSIS (DVA)	850 E HARVARD AVE STE 60		DENVER	CO	80210	3037440559	N	Y	DAVITA	1	11MAR1994	16	Y	Y	N	33	100	001	98	99	31	10	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	389	001	91	88	89	0	257		84	79	0	254		73	77	381	001	78	73	61	001	6	9	12	01Jan2008-31Dec2011		1.02000000	1.32000000	0.77000000	01Jan2011-31Dec2011		001	0.91000000	1.63000000	0.51000000		1	58	0	44	5114	250																								370	61	62	2	0	0	61			As Expected	As Expected
062519	15	062519 LITTLETON DIALYSIS (DVA)	209 W COUNTY LINE RD		LITTLETON	CO	80129	3037307540	Y	Y	DAVITA	1	15SEP1993	17	Y	N	N	45	98	001	98	99	40	8	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	ARAPAHOE	01JAN2012-31DEC2012	521	001	87	88	89	0	257		84	79	0	254		73	77	550	001	81	73	61	001	7	9	12	01Jan2008-31Dec2011		0.72000000	0.95000000	0.54000000	01Jan2011-31Dec2011		001	1.07000000	1.82000000	0.63000000		1	58	0	44	5114	250																								402	74	89	2	0	0	86			Better than Expected	As Expected
062520	15	062520 PUEBLO DIALYSIS (FMC)	41 MONTEBELLO RD STE 200		PUEBLO	CO	81001	7195451575	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	24AUG1984	33	Y	Y	Y	44	100	001	98	99	38	11	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	PUEBLO	01JAN2012-31DEC2012	520	001	80	88	89	120	001	82	84	79	0	254		73	77	574	001	69	73	61	001	16	9	12	01Jan2008-31Dec2011		1.05000000	1.32000000	0.82000000	01Jan2011-31Dec2011		001	0.97000000	1.65000000	0.59000000		1	58	0	44	5114	250																								584	103	87	2	0	18	81			As Expected	As Expected
062521	15	062521 ARVADA DIALYSIS CENTER (DVA)	9950 W 80TH AVE STE 25		ARVADA	CO	80005	3034569556	N	Y	DAVITA	1	22NOV1995	16	Y	N	N	23	100	001	98	99	17	6	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	JEFFERSON	01JAN2012-31DEC2012	273	001	86	88	89	0	257		84	79	0	254		73	77	279	001	86	73	61	001	3	9	12	01Jan2008-31Dec2011		0.59000000	0.87000000	0.39000000	01Jan2011-31Dec2011		001	0.44000000	1.20000000	0.17000000		1	58	0	44	5114	250																								256	34	46	2	0	0	44			Better than Expected	As Expected
062522	15	062522 CANON CITY DIALYSIS (FMC)	2245 FREMONT DR		CANON CITY	CO	81212	7192768404	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	06APR1999	12	Y	N	N	24	100	001	98	99	17	0	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	FREMONT	01JAN2012-31DEC2012	287	001	89	88	89	0	257		84	79	0	254		73	77	294	001	63	73	61	001	15	9	12	01Jan2008-31Dec2011		0.83000000	1.24000000	0.53000000	01Jan2011-31Dec2011		001	0.42000000	1.18000000	0.16000000		1	58	0	44	5114	250																								151	29	34	2	0	0	34			As Expected	As Expected
062523	15	062523 LOVELAND DIALYSIS (FMC)	2940 GINNALA DR		LOVELAND	CO	80538	9706639155	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	09DEC1996	20	Y	N	N	43	98	001	98	99	35	6	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	LARIMER	01JAN2012-31DEC2012	520	001	80	88	89	0	257		84	79	0	254		73	77	574	001	66	73	61	001	14	9	12	01Jan2008-31Dec2011		1.25000000	1.60000000	0.95000000	01Jan2011-31Dec2011		001	1.08000000	1.79000000	0.66000000		1	58	0	44	5114	250																								325	77	98	2	0	0	92			As Expected	As Expected
062524	15	062524 PRINTERS PLACE DIALYSIS CENTER (DVA)	2802  INTERNATIONAL CIR		COLORADO SPRINGS	CO	80910	7196300602	Y	Y	DAVITA	1	08NOV1996	16	Y	N	N	13	100	001	98	99	10		199		199	10	11	1	1	2	001	434	4384	544	11	45	1	EL PASO	01JAN2012-31DEC2012	157	001	80	88	89	0	257		84	79	0	254		73	77	162	001	73	73	61	001	2	9	12	01Jan2008-31Dec2011		1.16000000	1.63000000	0.81000000	01Jan2011-31Dec2011		001	1.11000000	2.27000000	0.56000000		1	58	0	44	5114	250																								281	28	33	2	0	0	32			As Expected	As Expected
062525	15	062525 LA JUNTA DIALYSIS (FMC)	1116 CARSON AVE		LA JUNTA	CO	81050	7193832300	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	02SEP1997	8	Y	N	N	31	100	001	98	99	26	8	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	OTERO	01JAN2012-31DEC2012	338	001	96	88	89	0	257		84	79	0	254		73	77	360	001	59	73	61	001	17	9	12	01Jan2008-31Dec2011		0.84000000	1.31000000	0.50000000	01Jan2011-31Dec2011		001	0.41000000	1.10000000	0.16000000		1	58	0	44	5114	250																								163	35	38	2	0	0	34			As Expected	As Expected
062526	15	062526 WALSENBURG DIALYSIS (FMC)	23450 HIGHWAY 160		WALSENBURG	CO	81089	7197384864	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	17JAN1997	12	Y	N	N	10		199	98	99	8		199		199	10	11	1	1	2	001	434	4384	544	11	45	1	HUERFANO	01JAN2012-31DEC2012	117	001	93	88	89	0	257		84	79	0	254		73	77	124	001	69	73	61	001	12	9	12	01Jan2008-31Dec2011		0.89000000	1.63000000	0.43000000	01Jan2011-31Dec2011		001	0.63000000	2.20000000	0.19000000		1	58	0	44	5114	250																								74	15	16	2	0	0	16			As Expected	As Expected
062527	15	062527 CENTRAL DENVER DIALYSIS (FMC)	765 S BROADWAY		DENVER	CO	80209	3037651699	Y	Y	RENAL CARE GROUP INC.	1	24JAN1997	24	Y	N	N	75	100	001	98	99	59	7	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	904	001	90	88	89	0	257		84	79	0	254		73	77	940	001	76	73	61	001	5	9	12	01Jan2008-31Dec2011		0.61000000	0.82000000	0.44000000	01Jan2011-31Dec2011		001	0.97000000	1.69000000	0.58000000		1	58	0	44	5114	250																								527	105	125	2	0	0	123			Better than Expected	As Expected
062528	15	062528 FOUR CORNERS DIALYSIS CLINIC CORTEZ (DVA)	610 E MAIN STE C		CORTEZ	CO	81321	9705654302	N	Y	DAVITA	1	29APR1998	18	Y	Y	N	52	100	001	98	99	46	2	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	MONTEZUMA	01JAN2012-31DEC2012	592	001	95	88	89	76	001	82	84	79	0	254		73	77	617	001	73	73	61	001	1	9	12	01Jan2008-31Dec2011		0.74000000	1.02000000	0.51000000	01Jan2011-31Dec2011		001	0.61000000	1.17000000	0.33000000		1	58	0	44	5114	250																								339	64	63	2	0	13	63			As Expected	As Expected
062529	15	062529 LOWRY DIALYSIS CENTER (DVA)	7465 E 1ST AVE STE A		DENVER	CO	80230	3033670946	N	Y	DAVITA	1	22SEP1998	26	Y	Y	Y	36	100	001	98	99	40	15	001	3	001	10	11	1	1	1	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	417	001	96	88	89	158	001	82	84	79	0	254		73	77	493	001	82	73	61	001	7	9	12	01Jan2008-31Dec2011		0.76000000	0.96000000	0.60000000	01Jan2011-31Dec2011		001	1.13000000	1.96000000	0.68000000		1	58	0	44	5114	250																								735	116	64	2	0	26	55			Better than Expected	As Expected
062530	15	062530 MONTROSE DIALYSIS (DCI)	945 S 4TH ST		MONTROSE	CO	81401	9702403302	N	Y	DIALYSIS CLINIC, INC. (DCI)	2	28AUG1998	10	Y	N	N	21	100	001	98	99	20	0	001	5	001	10	11	1	1	2	001	434	4384	544	11	45	1	MONTROSE	01JAN2012-31DEC2012	269	001	94	88	89	0	257		84	79	0	254		73	77	287	001	65	73	61	001	2	9	12	01Jan2008-31Dec2011		0.67000000	1.01000000	0.42000000	01Jan2011-31Dec2011		001	0.37000000	1.05000000	0.13000000		1	58	0	44	5114	250																								191	29	38	2	0	0	36			As Expected	As Expected
062531	15	062531 ENGLEWOOD DIALYSIS (DVA)	3247 S LINCOLN ST		ENGLEWOOD	CO	80110	3037610600	N	Y	DAVITA	1	05MAR1999	18	Y	N	N	25	96	001	98	99	24	8	001	4	001	10	11	1	1	2	001	434	4384	544	11	45	1	ARAPAHOE	01JAN2012-31DEC2012	300	001	87	88	89	0	257		84	79	0	254		73	77	358	001	71	73	61	001	5	9	12	01Jan2008-31Dec2011		1.21000000	1.60000000	0.89000000	01Jan2011-31Dec2011		001	1.06000000	1.96000000	0.58000000		1	58	0	44	5114	250																								272	52	55	2	0	0	50			As Expected	As Expected
062533	15	062533 COMMERCE CITY DIALYSIS (DVA)	6320 HOLLY ST		COMMERCE CITY	CO	80022	3038534300	N	Y	DAVITA	1	28FEB2000	18	Y	N	N	31	100	001	98	99	26	4	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	ADAMS	01JAN2012-31DEC2012	355	001	90	88	89	0	257		84	79	0	254		73	77	371	001	85	73	61	001	4	9	12	01Jan2008-31Dec2011		0.72000000	1.07000000	0.46000000	01Jan2011-31Dec2011		001	0.94000000	1.81000000	0.49000000		1	58	0	44	5114	250																								323	48	48	2	0	0	46			As Expected	As Expected
062534	15	062534 LONGMONT DIALYSIS (DVA)	1715 IRON HORSE DR STE 170		LONGMONT	CO	80501	3034854084	Y	Y	DAVITA	1	04APR2000	18	Y	Y	N	18	94	001	98	99	15	7	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	BOULDER	01JAN2012-31DEC2012	227	001	81	88	89	34	199		84	79	6	199		73	77	229	001	85	73	61	001	3	9	12	01Jan2008-31Dec2011		0.88000000	1.20000000	0.63000000	01Jan2011-31Dec2011		001	1.03000000	1.98000000	0.55000000		1	58	0	44	5114	250																								296	34	45	2	1	6	43			As Expected	As Expected
062535	15	062535 LAKEWOOD CROSSING DIALYSIS (DVA)	1057 S WADSWORTH BLVD STE 100		LAKEWOOD	CO	80226	7209626199	Y	Y	DAVITA	1	11OCT2000	22	Y	N	N	50	98	001	98	99	39	10	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	JEFFERSON	01JAN2012-31DEC2012	551	001	82	88	89	0	257		84	79	0	254		73	77	592	001	94	73	61	001	1	9	12	01Jan2008-31Dec2011		0.85000000	1.09000000	0.65000000	01Jan2011-31Dec2011		001	1.20000000	1.93000000	0.76000000		1	58	0	44	5114	250																								560	94	91	2	0	0	88			As Expected	As Expected
062536	15	062536 LAMAR DIALYSIS (FMC)	108 WEST LEE AVE		LAMAR	CO	81052	7193361170	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	17JUL2001	12	Y	N	N	22	100	001	98	99	17	0	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	PROWERS	01JAN2012-31DEC2012	249	001	96	88	89	0	257		84	79	0	201		73	77	260	001	64	73	61	001	9	9	12	01Jan2008-31Dec2011		0.99000000	1.60000000	0.56000000	01Jan2011-31Dec2011		001	0.59000000	1.37000000	0.26000000		1	58	0	44	5114	250																								123	29	27	2	0	0	27			As Expected	As Expected
062537	15	062537 PUEBLO SOUTH DIALYSIS (FMC)	3426 LAKE AVENUE STE 110		PUEBLO	CO	81004	7195642442	Y	Y	FRESENIUS MEDICAL CARE	1	10OCT2001	20	Y	N	N	61	100	001	98	99	49	2	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	PUEBLO	01JAN2012-31DEC2012	701	001	91	88	89	0	257		84	79	0	254		73	77	739	001	59	73	61	001	18	9	12	01Jan2008-31Dec2011		1.05000000	1.36000000	0.80000000	01Jan2011-31Dec2011		001	0.57000000	1.18000000	0.29000000		1	58	0	44	5114	250																								450	79	96	2	0	0	91			As Expected	As Expected
062538	15	062538 GRAND JUNCTION DIALYSIS (DCI)	2748 CROSSROADS BLVD		GRAND JUNCTION	CO	81506	9702550900	Y	Y	DIALYSIS CLINIC, INC. (DCI)	2	18JAN2002	17	Y	Y	N	14	100	001	98	99	16	6	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	MESA	01JAN2012-31DEC2012	166	001	95	88	89	16	199		84	79	0	254		73	77	187	001	49	73	61	001	17	9	12	01Jan2008-31Dec2011		1.15000000	1.78000000	0.70000000	01Jan2011-31Dec2011		001	0.80000000	2.12000000	0.31000000		1	58	0	44	5114	250																								105	22	23	2	0	3	21			As Expected	As Expected
062540	15	062540 EAST AURORA DIALYSIS (DVA)	482 S CHAMBERS RD		AURORA	CO	80017	3036961137	Y	Y	DAVITA	1	01MAY2002	28	Y	N	N	61	100	001	98	99	49	18	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	ARAPAHOE	01JAN2012-31DEC2012	679	001	91	88	89	0	257		84	79	0	254		73	77	688	001	84	73	61	001	3	9	12	01Jan2008-31Dec2011		0.74000000	0.96000000	0.55000000	01Jan2011-31Dec2011		001	1.11000000	1.93000000	0.67000000		1	58	0	44	5114	250																								617	117	85	2	0	0	83			Better than Expected	As Expected
062541	15	062541 MILE HIGH PD (DVA)	1750 PIERCE ST STE A		LAKEWOOD	CO	80214	3032320939	N	Y	DAVITA	1	23AUG2002	3	N	Y	Y	0		201	98	99	16	38	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	JEFFERSON	01JAN2012-31DEC2012	0	201		88	89	295	001	89	84	79	0	201		73	77	0	201		73	61	201		9	12	01Jan2008-31Dec2011		0.74000000	1.13000000	0.46000000	01Jan2011-31Dec2011		001	0.93000000	1.83000000	0.48000000		1	58	0	44	5114	250																								307	47	0	2	0	37	0			As Expected	As Expected
062542	15	062542 BRIGHTON DIALYSIS (DVA)	4700 E BROMLEY LN STE 103		BRIGHTON	CO	80601	3036592511	Y	Y	DAVITA	1	27MAY2004	12	Y	N	N	25	100	001	98	99	19	5	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	ADAMS	01JAN2012-31DEC2012	299	001	93	88	89	0	257		84	79	0	254		73	77	309	001	76	73	61	001	13	9	12	01Jan2008-31Dec2011		0.82000000	1.16000000	0.56000000	01Jan2011-31Dec2011		001	1.11000000	2.01000000	0.62000000		1	58	0	44	5114	250																								257	45	42	2	0	0	41			As Expected	As Expected
062543	15	062543 LONETREE DIALYSIS (DVA)	9777  PYRAMID CT STE 140		ENGLEWOOD	CO	80112	3036620466	Y	Y	DAVITA	1	17NOV2004	12	Y	N	N	24	100	001	98	99	21	14	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	ARAPAHOE	01JAN2012-31DEC2012	298	001	69	88	89	0	257		84	79	0	254		73	77	313	001	68	73	61	001	7	9	12	01Jan2008-31Dec2011		0.53000000	0.83000000	0.32000000	01Jan2011-31Dec2011		001	0.71000000	1.55000000	0.33000000		1	58	0	44	5114	250																								282	40	52	2	0	0	48			Better than Expected	As Expected
062544	15	062544 BELCARO DIALYSIS (DVA)	755 S COLORADO BLVD		DENVER	CO	80246	3037772844	Y	Y	DAVITA	1	19NOV2004	14	Y	N	N	30	100	001	98	99	30	17	001	0	001	10	11	1	1	1	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	343	001	90	88	89	0	257		84	79	0	254		73	77	368	001	68	73	61	001	7	9	12	01Jan2008-31Dec2011		0.54000000	0.80000000	0.35000000	01Jan2011-31Dec2011		001	0.90000000	1.66000000	0.49000000		1	58	0	44	5114	250																								298	61	58	2	0	0	56			Better than Expected	As Expected
062545	15	062545 AURORA DIALYSIS (FMC)	962 POTOMAC CIR		AURORA	CO	80011	3033401398	Y	Y	RENAL CARE GROUP INC.	1	02FEB2005	24	Y	N	N	83	95	001	98	99	72	6	001	1	001	10	11	1	1	2	001	434	4384	544	11	45	1	ADAMS	01JAN2012-31DEC2012	924	001	84	88	89	0	257		84	79	0	254		73	77	987	001	70	73	61	001	11	9	12	01Jan2008-31Dec2011		0.95000000	1.27000000	0.70000000	01Jan2011-31Dec2011		001	0.83000000	1.54000000	0.47000000		1	58	0	44	5114	250																								475	103	115	2	0	0	113			As Expected	As Expected
062546	15	062546 DENVER DIALYSIS (DVA)	2900 DOWNING ST STE C		DENVER	CO	80205	3032920303	N	Y	DAVITA	2	27APR2005	16	Y	N	N	24	100	001	98	99	22	9	001	5	001	10	11	1	1	2	001	434	4384	544	11	45	1	DENVER	01JAN2012-31DEC2012	288	001	89	88	89	0	257		84	79	0	254		73	77	304	001	82	73	61	001	3	9	12	01Jan2008-31Dec2011		0.77000000	1.07000000	0.53000000	01Jan2011-31Dec2011		001	1.08000000	1.96000000	0.60000000		1	58	0	44	5114	250																								347	54	49	2	0	0	47			As Expected	As Expected
062547	15	062547 DURANGO DIALYSIS CENTER (DVA)	72 SUTTLE ST STE D		DURANGO	CO	81301	9703858608	N	Y	DAVITA	1	04MAY2005	8	Y	Y	N	29	100	001	98	99	27	11	001	0	001	10	11	1	1	2	001	434	4384	544	11	45	1	LA PLATA	01JAN2012-31DEC2012	327	001	89	88	89	117	001	91	84	79	0	254		73	77	343	001	81	73	61	001	3	9	12	01Jan2008-31Dec2011		0.69000000	1.08000000	0.42000000	01Jan2011-31Dec2011		001	0.64000000	1.37000000	0.30000000		1	58	0	44	5114	250																								176	37	62	2	0	16	58			As Expected	As Expected
